Departamento,Tipo,Nombre ,Direccion,Telefono,Latitud,Longitud,Fuente
Santa Cruz,MercadoMovil,Distrito Urbano 11,ROTONDA 2DO ANILLO AV. BENI,null,-17.77044125,-63.17889528,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,ROTONDA 2DO ANILLO CRISTO REDENTOR,null,-17.77047364,-63.18251518,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,ROTONDA 2DO ANILLO CENTEnaRIO,null,-17.77932454,-63.19374089,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,ROTONDA 2DO ANILLO AV. BRASIL,null,-17.78743188,-63.16429706,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,ROTONDA 2DO ANILLO AV. LA BARRANCA,null,-17.79807425,-63.17541183,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,MELCHOR PINTO PARADA,null,-17.78298819,-63.17219627,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,AV. LAS AMERICAS,null,-17.79185328,-63.17773762,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,PLAZA ESPA?A / AV. ARGENTIna,null,-17.79118198,-63.17360488,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,AV. EJERCITO /AV. IRALA,null,-17.79318484,-63.18685614,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,AV. LANDIVAR,null,-17.78442258,-63.18889968,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,AV. BRASIL/ AV. VIEDMA,null,-17.78554638,-63.17185951,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,CALLE PARI/ ISABEL LA CATOLICA,null,-17.78856728,-63.18775502,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.76230002,-63.19134522,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.76090016,-63.18733726,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.75989219,-63.18275657,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,null,-17.7595335,-63.17477323,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,null,-17.77650143,-63.15499478,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,null,-17.77975839,-63.14739752,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.78574996,-63.14798611,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,null,-17.78912579,-63.1482125,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,null,-17.80238848,-63.15160927,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,null,-17.80893846,-63.15762262,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,null,-17.81047995,-63.15989078,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,null,-17.80591154,-63.15410878,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.81980636,-63.17166413,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.82208665,-63.17695682,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.82273256,-63.18429209,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.81920639,-63.19826805,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.81549223,-63.20418909,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.80571295,-63.2127281,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.8013294,-63.21482403,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.79179499,-63.21666101,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.77781989,-63.21629923,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.75203562,-63.19214037,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.7505225,-63.18676936,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.74969676,-63.18072271,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.74996729,-63.17526727,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,null,-17.75177067,-63.16393826,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,null,-17.75480472,-63.15740231,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,null,-17.76520261,-63.14871044,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 2,Mercado movilES,null,-17.77561812,-63.14709662,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.79129889,-63.13925759,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.80053969,-63.1422784,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,null,-17.80767518,-63.14120459,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,null,-17.81168442,-63.14330935,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.83105686,-63.1756561,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.83236979,-63.19446511,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.82486741,-63.20635629,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.82144681,-63.20895015,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.81629594,-63.21322578,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.80159273,-63.22628443,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.78905488,-63.22453978,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.78616535,-63.22357023,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.74080772,-63.18986777,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.73741932,-63.17966801,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.74048532,-63.1714299,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.74437107,-63.1610551,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.74775684,-63.15244192,gamsc
Santa Cruz,MercadoMovil,Distrito Industrial,Mercado movilES,null,-17.74887159,-63.14983052,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.78663431,-63.13383933,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.80150187,-63.13528316,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.78448674,-63.12745863,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.79244772,-63.12663225,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.79699843,-63.12700214,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.80222628,-63.12760927,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 8,Mercado movilES,null,-17.81202825,-63.13657817,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 8,Mercado movilES,null,-17.81490514,-63.12874446,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 8,Mercado movilES,null,-17.82112112,-63.13579158,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.82640307,-63.15871143,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 8,Mercado movilES,null,-17.8288625,-63.13909032,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.8344185,-63.16566962,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.82347771,-63.16467902,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.84111399,-63.17218296,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.84065525,-63.16054815,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.84509827,-63.18106332,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.85193376,-63.1812451,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.85908666,-63.18644056,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.85178682,-63.19863487,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.84151089,-63.19589138,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.83559575,-63.20815072,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.84347178,-63.21366001,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.82733811,-63.21506868,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.83732439,-63.223119,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.82244285,-63.22021412,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.83149926,-63.23044772,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.81740329,-63.22569406,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.82479495,-63.23396665,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.81075779,-63.23279193,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.81598261,-63.23862829,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.72486957,-63.19082872,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.72089014,-63.18934121,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.72926775,-63.17589375,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.72232656,-63.1733522,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.71987433,-63.18067423,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.73490134,-63.16027737,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.72828648,-63.15698179,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.730965,-63.15016576,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,Mercado movilES,null,-17.80090445,-63.1857232,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,Mercado movilES,null,-17.80089074,-63.18921633,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,Mercado movilES,null,-17.7980912,-63.19267393,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.78489176,-63.19497644,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 3,Mercado movilES,null,-17.80447009,-63.16538533,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,Mercado movilES,null,-17.81107005,-63.17419823,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,Mercado movilES,null,-17.81060506,-63.17744634,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,Mercado movilES,null,-17.81096846,-63.19020028,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,Mercado movilES,null,-17.81038557,-63.19509891,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.73729143,-63.15421698,gamsc
Santa Cruz,MercadoMovil,Distrito Industrial,Mercado movilES,null,-17.73675197,-63.14162159,gamsc
Santa Cruz,MercadoMovil,Distrito Industrial,Mercado movilES,null,-17.74253827,-63.14553986,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.73475798,-63.14388245,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.74102868,-63.14800868,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.74261721,-63.11395071,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.7519594,-63.12908538,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.76177271,-63.12742023,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.75938456,-63.12050508,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.7162665,-63.16200539,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.82943988,-63.20012123,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.70937639,-63.1600095,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.7038927,-63.15971505,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.69837883,-63.13508282,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.68704996,-63.14639791,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.73279544,-63.15600747,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.73154726,-63.1638269,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.71635912,-63.15616704,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.69602194,-63.15908678,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.74932709,-63.11042233,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.75188553,-63.09406335,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.75006515,-63.08999816,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.75347631,-63.09870106,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.76519018,-63.11310974,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.76575123,-63.1077068,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.77677431,-63.10754439,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.76016159,-63.08989564,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.7217731,-63.08317536,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.75902629,-63.09944092,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.7913792,-63.08944205,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.79862304,-63.08624718,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.78345981,-63.09070387,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.76669797,-63.09490807,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.79267027,-63.1181056,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.79294893,-63.10846392,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.79742112,-63.11851504,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,B. LAS CARMELITAS  UE SARAH PORRAS,null,-17.79595367,-63.22314453,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,ROTONDA 2DO ANILLO AV. GUAPAY O CAnaL COTOCA,null,-17.77830699,-63.1651107,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,ROTONDA 2DO ANILLO PARAGUA,null,-17.77433209,-63.16593307,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,ROTONDA 2DO ANILLO MUTUALISTA,null,-17.77158243,-63.1680694,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 11,ROTONDA 2DO ANILLO AV. ALEMAna,null,-17.77027676,-63.17123194,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,Mercado movilES,null,-17.80639408,-63.19719071,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 4,Mercado movilES,null,-17.80391322,-63.19924142,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.79003211,-63.20491315,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.78533242,-63.20462805,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.77755922,-63.2035587,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 1,Mercado movilES,null,-17.76956324,-63.20165779,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.79794057,-63.10876975,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.80238543,-63.11713628,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.80276573,-63.10907407,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 7,Mercado movilES,null,-17.80219555,-63.09820925,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 8,Mercado movilES,null,-17.8216843,-63.12496679,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 8,Mercado movilES,null,-17.81379399,-63.10976608,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 8,Mercado movilES,null,-17.82761606,-63.09664131,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 8,Mercado movilES,null,-17.83864566,-63.12019793,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.69406501,-63.16363144,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.72298587,-63.17943458,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.72948257,-63.18072891,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.73682094,-63.1115504,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.84292281,-63.17254998,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.87314918,-63.19226811,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.85390294,-63.14684675,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.85113734,-63.2191097,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 10,Mercado movilES,null,-17.85598583,-63.21388192,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.71407882,-63.18635366,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.68357269,-63.18030356,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.68651676,-63.17202944,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.86578036,-63.20216772,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.85458084,-63.16360132,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 12,Mercado movilES,null,-17.85701101,-63.17690303,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 9,Mercado movilES,null,-17.86571442,-63.18931232,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano/Rural 13,Mercado movilES,null,-17.88569577,-63.1144977,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.71145469,-63.12765901,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.70387533,-63.17302406,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.71992821,-63.15259141,gamsc
Santa Cruz,MercadoMovil,Distrito Industrial,Mercado movilES,null,-17.7281359,-63.13587039,gamsc
Santa Cruz,MercadoMovil,Distrito Industrial,Mercado movilES,null,-17.72012696,-63.13055392,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 5,Mercado movilES,null,-17.71359245,-63.14696121,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.73839527,-63.10719512,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.73538216,-63.10165632,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.73218332,-63.09621227,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.74558432,-63.10273345,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.7433466,-63.09767024,gamsc
Santa Cruz,MercadoMovil,Distrito Urbano 6,Mercado movilES,null,-17.74071666,-63.09165169,gamsc
Santa Cruz,Supermercado,Hipermaxi Suc. España,Santa Cruz de la Sierra,null,-17.8418859,-63.1956215,gamsc
Santa Cruz,Supermercado,Supermercado Wonderful,Santa Cruz de la Sierra,null,-17.8413689,-63.1956466,gamsc
Santa Cruz,Supermercado,Estación de Servicio Moragrande 1,"Zona La Cuchilla, Av Moscú, Quinto anillo, Santa Cruz de la Sierra",null,-17.8278735,-63.2030322,gamsc
Santa Cruz,Supermercado,Hipermaxi Las Palmas,"Doble vía La Guardia, Santa Cruz de la Sierra",null,-17.8106481,-63.2084721,gamsc
Santa Cruz,Supermercado,Hiper Bagio,Santa Cruz de la Sierra,null,-17.8278194,-63.2266057,gamsc
Santa Cruz,Supermercado,Micromercado Macarena,"Avenida Iberica, Santa Cruz de la Sierra",null,-17.8065814,-63.2069088,gamsc
Santa Cruz,Supermercado,Hipermercado Plaza,"Av. Grigota entre 2do. y 3er. Anillo, Av Grigotá, Santa Cruz de la Sierra",null,-17.8013409,-63.1959615,gamsc
Santa Cruz,Supermercado,Supermercados Wonderful,Santa Cruz de la Sierra,null,-17.8189215,-63.1835814,gamsc
Santa Cruz,Supermercado,Super Tienda QUIna,"Av Santos Dumont esquina, Santa Cruz de la Sierra",null,-17.8201459,-63.1840816,gamsc
Santa Cruz,Supermercado,Hipermaxi Sur,"Av. Santos Dumont entre Av. Mario R. Gutierrez y, Av Roque Aguilera, Santa Cruz de la Sierra",null,-17.8134789,-63.1840799,gamsc
Santa Cruz,Supermercado,Supermercados MAX,"Av. Radial 12, Santa Cruz de la Sierra",null,-17.8076051,-63.1719195,gamsc
Santa Cruz,Supermercado,Supermercado Quina Sucursal 3,"Av.Prefecto Rivas Nro 250, Santa Cruz de la Sierra",null,-17.8043765,-63.1904368,gamsc
Santa Cruz,Supermercado,Fidalga,"Avenida El Trompillo 632, Santa Cruz de la Sierra",null,-17.8005058,-63.1833125,gamsc
Santa Cruz,Supermercado,Fidalga Reyes,"Avenida 26 De Febrero, Santa Cruz de la Sierra",null,-17.7896614,-63.194313,gamsc
Santa Cruz,Supermercado,Hipermaxi Piraí,"Segundo anillo esquina, Santa Cruz de la Sierra",null,-17.7896995,-63.1950572,gamsc
Santa Cruz,Supermercado,H P Medical,"Av. Roca y Coronado, Santa Cruz de la Sierra",null,-17.785211,-63.1997375,gamsc
Santa Cruz,Supermercado,Hipermaxi,"Avenida Roca y Coronado # 800, Santa Cruz de la Sierra",null,-17.7848854,-63.2118606,gamsc
Santa Cruz,Supermercado,IC Norte,"3er anillo interno,, Avenida Busch, Santa Cruz de la Sierra",null,-17.7726559,-63.2034348,gamsc
Santa Cruz,Supermercado,Fidalga Equipetrol,"Dr Fermín Peralta, Santa Cruz de la Sierra",null,-17.7603094,-63.1979808,gamsc
Santa Cruz,Supermercado,Tía,Santa Cruz de la Sierra,null,-17.7551671,-63.1998213,gamsc
Santa Cruz,Supermercado,Hipermaxi Equipetrol,Santa Cruz de la Sierra,null,-17.7566582,-63.2000408,gamsc
Santa Cruz,Supermercado,Supermercado El Cristo,Santa Cruz de la Sierra,null,-17.7735315,-63.1820667,gamsc
Santa Cruz,Supermercado,FIDALGA,Santa Cruz de la Sierra,null,-17.7713961,-63.1857563,gamsc
Santa Cruz,Supermercado,Shopping Fidalga,"Av. Cristo Redentor entre Av. Pedro Ribera Mendez, Tercer Anillo Externo, Santa Cruz de la Sierra",null,-17.7584827,-63.1781405,gamsc
Santa Cruz,Supermercado,Fidalga Hamacas,"Av. Beni # 500 esquina, Santa Cruz de la Sierra",null,-17.7551307,-63.1716852,gamsc
Santa Cruz,Supermercado,Hiper Plaza,Santa Cruz de la Sierra,null,-17.7504544,-63.1765193,gamsc
Santa Cruz,Supermercado,Supermercado, ,null,-17.74583301,-63.17418417,gamsc
